adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1n1ravUpU0bBY4nBorl2mhAaEKw.jpg,[10751],814094,en,The Healing Garden,"An aging military chaplain and a young girl from a broken home join forces to plant a miracle garden touched by God. The Healing Garden is a faith-based film, laced with warmth and comedy. It celebrates the healing of families and communities through faith.",7.206,/oITx1iKrfW71WPv1jP4pxyR4Bnb.jpg,2021-02-22,The Healing Garden,False,4.5,4
False,/kF2qzqFUSQNdr2Jff4Y6k9RwCdV.jpg,"[10749, 18, 10770]",729348,en,Finding Love in Mountain View,"After learning she's been entrusted to take care of her deceased cousin's children, an architect is torn between focusing on her career and honoring her cousin's wish.",7.203,/kZIzT6ik8W951LS36tfmDfx6HB6.jpg,2020-09-30,Finding Love in Mountain View,False,6.6,15
False,/sAZqfj8pX9M1vDmeyLtYgbyvWHL.jpg,"[18, 35]",554371,en,Limbo,"An offbeat observation of refugees waiting to be granted asylum on a fictional remote Scottish island. It focuses on Omar, a young Syrian musician who is burdened by the weight of his grandfather’s oud, which he has carried all the way from his homeland.",7.203,/cycjLXNe3apGmcT4ecO2WBbIFPO.jpg,2021-04-30,Limbo,False,6.8,54
False,/pvLCw9rNXHn5hkHKe4h6iDupwQD.jpg,"[878, 12]",495151,en,Doctor Who: Twice Upon a Time,"As the Twelfth Doctor nears regeneration, he stumbles on his first incarnation, also refusing to change. It takes a captain, a glass avatar and a familiar face to convince the Doctors the universe still needs them.",7.202,/6QKNt1NtBeA2r9olsDyopgJbk2Q.jpg,2017-12-25,Doctor Who: Twice Upon a Time,False,8.0,103
False,/paxjgQ7I2oALdi85F5qw8PBiO2q.jpg,"[28, 27]",648043,en,The Driver,"In a zombie apocalypse, one man desperately tries to keep his family alive.",7.201,/qT5YjDsz5Ud7OHXyDvqtrMZXsdE.jpg,2019-11-25,The Driver,False,6.4,54
False,/eZgexs88GCfhH7TuvGilN9Rcy7y.jpg,"[18, 10770, 10749]",491761,en,Rocky Mountain Christmas,"Sarah Davis heads to her uncle’s struggling ranch to escape New York and the spotlight from a recent breakup. Returning home for the first time since her aunt passed, complications arise when Graham, an entitled Hollywood star, arrives at the ranch to prepare for his next film. As Sarah and Graham start to bond, Sarah may get more for Christmas than she bargained for.",7.201,/eWVdohxVPj58vqUBbxOcjor4PjF.jpg,2017-12-22,Rocky Mountain Christmas,False,6.3,43
False,/b43qqfMILkaCQ1pHyoDTxLpo2vX.jpg,"[10402, 99]",699210,en,Ben Platt: Live from Radio City Music Hall,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage -- numbers from his debut LP, ""Sing to Me Instead.""",7.2,/aqH990bzdXwaYgAKrVaX0uKeIFm.jpg,2020-05-20,Ben Platt: Live from Radio City Music Hall,False,8.2,17
False,/ljVwCo2TwcYZu0fn0lgKxPicaPM.jpg,[99],474433,en,Cuba and the Cameraman,This revealing portrait of Cuba follows the lives of Fidel Castro and three Cuban families affected by his policies over the last four decades.,7.197,/qaHgQmUAAsB7FzMFQZUp6MfG1r2.jpg,2017-09-08,Cuba and the Cameraman,False,7.7,87
False,/plC6yXL5G1Zo8Kfa6JZKyuGwNCT.jpg,[18],617768,en,The Song of Names,A man searching for his childhood best friend — a Polish violin prodigy orphaned in the Holocaust — who vanished decades before on the night of his first public performance.,7.196,/iIEZG0WD0sraPqo4al6oaU1vibJ.jpg,2019-12-25,The Song of Names,False,6.7,98
False,/7jzVimxqmwiYjp6cfxEqJ9yPvko.jpg,"[16, 35, 10751, 12]",579524,en,Santa's Little Helpers,"The Minions, having been accidently dropped off at the North Pole, make the most of the situation by trying to become elves.",7.194,/7lPl9jxnLyqSgxxvDUDCj601ex8.jpg,2019-02-05,Santa's Little Helpers,False,6.2,29
False,/2Oli8Jo72w4NjkHLOMy6EzkoYkU.jpg,"[18, 12]",505953,en,Storm Boy,"Storm Boy lives a lonely life with his reclusive father on a desolate coastline, but when he forms a close bond with a pelican, Mr. Percival, his life takes a new and unexpected turn.",7.191,/geQ8xR84vmv44NuYgjmhvHF5HNm.jpg,2019-01-17,Storm Boy,False,7.2,105
False,/1rRoyJJBr2QceI1OMCSODy77mwq.jpg,[35],449674,en,Louis C.K. 2017,"Louis C.K. muses on religion, eternal love, giving dogs drugs, email fights, teachers and more in a live performance from Washington, D.C.",7.19,/RlENlbNxrqsWfdEDCSXGWWvWTd.jpg,2017-04-04,Louis C.K. 2017,False,7.3,212
False,/w6sATpIMdqnkfhcET2QLABqZaIB.jpg,[99],653574,en,Dick Johnson Is Dead,"With this inventive portrait, director Kirsten Johnson seeks a way to keep her 86-year-old father alive forever. Utilizing moviemaking magic and her family’s dark humor, she celebrates Dr. Dick Johnson’s last years by staging fantasies of death and beyond. Together, dad and daughter confront the great inevitability awaiting us all.",7.188,/2h8bkpyGK0U5cVCH79Hzw1LT5qn.jpg,2020-01-23,Dick Johnson Is Dead,False,7.4,98
False,/85T5fkXk5BLQd0JNDdFjpPlW0j2.jpg,"[9648, 80, 10770]",741755,en,Aurora Teagarden Mysteries: Reunited and It Feels So Deadly,Aurora's high school reunion turns deadly when a body is found in the hotel pool. Aurora and her Real Murders Club help investigate which classmate was most likely to kill.,7.185,/A8H6edBa46aFMkvEY3LJW28Qn1I.jpg,2020-10-18,Aurora Teagarden Mysteries: Reunited and It Feels So Deadly,False,7.2,21
False,/9f6lJIxHf41zPN18kCyRtggDfjK.jpg,"[10770, 9648]",910765,en,Aurora Teagarden Mysteries: Haunted By Murder,"A murder investigation is reignited in a house that is considered haunted by the Lawrenceton locals and where years ago Aurora and Sally, as teenagers, discovered a body.",7.183,/76U8bHFPFXgfsdqLNOuNOzTk5tA.jpg,2022-02-20,Aurora Teagarden Mysteries: Haunted By Murder,False,7.5,12
False,/ogZIgvAEBx0ORpNtZdqEIkJyoGF.jpg,"[35, 10749]",470472,en,The Wilde Wedding,"After a whirlwind courtship, retired movie star Eve Wilde prepares to marry her fourth husband, the renowned English writer Harold Alcott. Sparks soon begin to fly when Eve's first ex and other guests arrive at her estate for a weekend get-together.",7.178,/wE9tcRTZ3OCTz2LjGaNxFHZnDLJ.jpg,2017-09-15,The Wilde Wedding,False,5.4,62
False,/7SsA6Ac1Fx7IswJ3cKMm7n0naoT.jpg,[99],444526,en,Rock and a Hard Place,"A look at the Miami-Dade County Corrections and Rehabilitation Boot Camp Program, which allows young inmates undergo a strict six-week course in order to learn from their past mistakes and make a better future for themselves.",7.176,/xM40r6PbzaumRyJyuxrtSvwtfAF.jpg,2017-03-27,Rock and a Hard Place,False,6.2,22
False,/l9lK7UeF7LslXhbUsINJBrZ3VI0.jpg,"[35, 10749]",482273,en,Valley Girl,"Set to a new wave '80s soundtrack, a pair of young lovers from different backgrounds defy their parents and friends to stay together.",7.172,/3ZdJN62RyjoQJ9S4zCbjtMQrYqE.jpg,2020-05-08,Valley Girl,False,6.1,67
False,/xGbcYt0nBWW7Jp8ujKV841sh96t.jpg,"[9648, 18]",367147,en,Buster's Mal Heart,An eccentric mountain man on the run from the local sheriff recalls the mysterious events that brought him to his present fugitive state.,7.162,/3FHmgpH9K8wNP1bWJM2U6lfkHHt.jpg,2017-05-28,Buster's Mal Heart,False,6.2,241
False,/7xySmHLRPHy4SyfOLA50IcinewH.jpg,"[27, 35]",539364,en,Satanic Panic,A pizza delivery girl is suddenly in for the fight of her young life when encountering a group of Satanists in need of a virgin to ritually sacrifice.,7.154,/qnxAGrRwBynkQXCs4Dh6zpEVajN.jpg,2019-10-28,Satanic Panic,False,5.3,91
False,/y8MeWjHGDrYYSg97gH0r6WP3ody.jpg,[18],476344,en,The Chaperone,"In the early 1920s, a Kansas woman finds her life forever changed when she accompanies a young dancer on her fame-seeking journey to New York City.",7.153,/tu8VIrkJ8LTyrrT9wT9Nhix2VG7.jpg,2019-03-29,The Chaperone,False,6.4,24
False,/mmfE5lZbQX7yNqh5xug2rt7woe5.jpg,[53],430598,en,Grey Lady,"A Boston police officer goes to Nantucket to investigate the murder of his partner, but he finds more than he bargained for.",7.149,/S3BRZj3FJkYSvxco7pvPCUsQYK.jpg,2017-04-28,Grey Lady,False,4.6,20
False,/kRJ23DbDHUBhC2R3XvDP0dAYGPC.jpg,"[16, 10751]",543878,en,Peppa Pig: Festival of Fun,"Join the party with Peppa and George in their brand new adventures as they dance in the mud at a children’s festival, celebrate Grandpa Pig’s birthday at a restaurant for the first time, and take a trip to the cinema to see Super Potato’s big movie feature!",7.14,/umYcH5zxDndSio5QUXSQu44hHQ5.jpg,2019-04-05,Peppa Pig: Festival of Fun,False,7.6,10
False,/rCcsRPCLiBNF4YPC5znX4aYXBPQ.jpg,"[80, 99]",438446,en,Mommy Dead and Dearest,"Child abuse, mental illness, and forbidden love converge in this mystery involving a mother and daughter who were thought to be living a fairy tale life that turned out to be a living nightmare.",7.139,/6e2VqtP7XtJQ0QCc7NLrtTUaIN2.jpg,2017-03-11,Mommy Dead and Dearest,False,7.5,194
False,/xs1FnNBNhMBQckKqMJBIYWpnnDr.jpg,"[53, 10770]",487088,en,Devious Nanny,"A woman tries to protect her family after her husband has an affair with their nanny. As her husband's co-workers are killed, she discovers everything is not what it appears to be.",7.136,/7EkU4TTWibMqVcfT73giwIbLrPi.jpg,2018-03-02,Devious Nanny,False,6.1,18
False,/3Fpc9qVGmnXob8WYbTz7ZI3IXqB.jpg,"[27, 878]",457491,en,Alien: Covenant - Prologue: The Crossing,"Aboard a hijacked Engineer vessel, Dr. Shaw repairs David as they make their way to the home-world of the Engineers, whom Shaw believes are humanity’s creators.  'The Crossing' is an official prologue short to 'Alien: Covenant', revealing what happened to crew members Dr. Elizabeth Shaw and the synthetic David after the events of 'Prometheus'.",7.131,/v3FHoZB5ExWuILuV3Fy00XRuoqD.jpg,2017-04-26,Alien: Covenant - Prologue: The Crossing,False,6.3,99
False,/nvxj7TwfyY9j2AnQDaNkLawaHAn.jpg,[27],429742,en,Still/Born,"Still/Born follows Mary, a new mother who lost one of her twins in childbirth. As she struggles with the loss of one of her children, she starts to suspect something sinister is after her surviving child - a supernatural entity that has chosen her child and will stop at nothing to take it from her.",7.13,/kZ1BbnMArbnSISel8dK9mpRwWIB.jpg,2018-02-09,Still/Born,False,5.8,127
False,/crBW5hKJk8BzsGMMTzTBYFTDapd.jpg,"[35, 18]",574241,en,Poms,A woman moves into a retirement community and starts a cheerleading squad with her fellow residents.,7.129,/m2ksKdmWIoUh3GJfu9oEBLorjAJ.jpg,2019-05-09,Poms,False,6.6,173
False,/js4undwnlGldCtMUDvK1xGWDHaB.jpg,[99],637963,en,Never Surrender: A Galaxy Quest Documentary,"A feature-length documentary about the film Galaxy Quest and its legacy, celebrating its milestone 20th anniversary.",7.124,/40Tje7U3S6LwNL2KRothPEmgw7H.jpg,2019-11-26,Never Surrender: A Galaxy Quest Documentary,False,7.4,27
False,/rZ0Ej3jHfO5jUGaggvtGvmWNzjM.jpg,"[12, 10751, 10770]",567966,en,Bixler High Private Eye,"Teenage detective Xander DeWitt is the new kid at Bixler Valley High, and he's there to unravel the biggest mystery of his life- the truth about his missing father. But in order to crack this case, Xander must learn to work with a partner- fearless investigative reporter Kenzie Messina.",7.12,/gjHb3aiiF1RSSSoMFZai2vh0N1W.jpg,2019-01-21,Bixler High Private Eye,False,7.8,33
False,/2O5dmxqbvJHIEZpszmt5sVGwW6F.jpg,[18],422128,en,Blame,"A drama teacher's taboo relationship with an unstable student strikes a nerve in her jealous classmate, sparking a vengeful chain of events within their suburban high school that draws parallels to ""The Crucible"".",7.112,/upAYxsju9jV7hU3k7pxYtS4exyL.jpg,2018-01-05,Blame,False,6.6,107
False,/ouUJ3kTMf5FyOTiiz90r9fCW6HA.jpg,"[10402, 18]",528761,en,Coda,A famous pianist at the twilight of his career meets a free-spirited music critic who soon becomes his rock as his mental state deteriorates.,7.11,/v8w80VLACr7wz97dlGK8GvNIGbP.jpg,2020-01-31,Coda,False,6.3,55
False,/jYARwJDHkvn8uHTahvDYd7q1RI7.jpg,"[35, 18]",501953,en,Eternal Beauty,"When Jane is rejected by life, she spirals into a chaotic, schizophrenic world where love and normality collide with humorous consequences.",7.109,/2CepKdqjNkaCdQPcDRSt3Rc6IDr.jpg,2020-08-21,Eternal Beauty,False,6.1,45
False,/rhcjB1v6RDKuiWjLFcREYryztpj.jpg,"[53, 9648, 27]",543915,en,The Boat,A lone fisherman on his daily run finds himself lost in a thick fog which proves impossible to navigate. The worst is yet to come when his encounter with a seemingly abandoned sailboat becomes a fight for survival against an enemy unknown.,7.103,/ccDmzCsv5JWSkl0qygYPIIMcc8d.jpg,2019-02-22,The Boat,False,5.4,86
False,/eReiiUBlDgF2dAtKkpxzzK6H8t2.jpg,"[9648, 80, 18, 53]",412302,en,Gemini,"A heinous crime tests the complex relationship between a tenacious personal assistant and her Hollywood starlet boss. As the assistant travels across Los Angeles to unravel the mystery, she must stay one step ahead of a determined policeman and confront her own understanding of friendship, truth and celebrity.",7.096,/oIltQs7MPk7VQFG3DJfgC63mShU.jpg,2017-06-14,Gemini,False,5.5,111
False,/y2CsuILovvfVOmZ3MEbik2okd1a.jpg,"[10770, 10749]",574936,en,"Love, Romance & Chocolate","Emma and chocolatier Luc compete for Belgium's Royal Chocolatier. The beauty and romance of Bruges inspire unique chocolate combinations, but will their entry win without them losing their hearts?",7.093,/l0ay0Td2gxq2zEdAlphb2RsdeTX.jpg,2019-02-16,"Love, Romance & Chocolate",False,6.6,46
False,/5zT5l5PF5QETeNqqHFJlWThg2eW.jpg,"[14, 35, 10749]",534038,en,Faraway Eyes,"As Michael is lifted from the scene of his car crash and finds himself in a very bright room with a very strange lady, he learns that for his soul to reach the next plane, he needs to find a mate. If you think dating in life was hard, in death it is harder.",7.09,/7xrM4gYONyvHMXaH6N0aLOSqwEC.jpg,2020-03-07,Faraway Eyes,False,5.4,22
False,/djM5dyoFdbGSAgbRj5jxgxkGvJg.jpg,"[10402, 10749]",857873,en,Romeo Santos: Utopia Live from MetLife Stadium,"In this Concert he focuses on the star and most important defender of bachata, the Dominican singer and songwriter Romeo Santos, and his concert on September 21, 2019 at MetLife Stadium in East Rutherford, New Jersey, which broke attendance record . Romeo took advantage of this event to bring together, for the first time live, all the legendary bachateros with whom he collaborated on his acclaimed album Utopia (2019), to the delight of the public who sang his favorite hits.",7.084,/sLkwsvEslKUqjWoftcakhBimZ2x.jpg,2021-06-25,Romeo Santos: Utopia Live from MetLife Stadium,False,8.0,45
False,/nN7iuNq9JRxCSNfTT9KdsMYXgSW.jpg,"[36, 27]",467239,en,Temple,"Three American tourists follow a mysterious map deep into the jungles of Japan searching for an ancient temple. When spirits entrap them, their adventure quickly becomes a horrific nightmare.",7.084,/AjG0N5uWAWfF4HlYT2feb7tnFHo.jpg,2017-09-01,Temple,False,3.9,156
False,/yWrlTuittZypsS5ggcFqusosbhS.jpg,[18],536396,en,Blackbird,"A terminally ill mother invites her family to their country house for one final gathering, but tensions quickly boil over between her two daughters.",7.082,/c4GpcTZjX8zIU9RbG7j6w7OJFua.jpg,2019-09-06,Blackbird,False,6.9,148
False,/1Z5RUFWhdH1NZ2M1NfRMov1jC4r.jpg,"[878, 35, 27]",467839,en,Predator World,"Offering only the finest amenities, the ‘TITAN 1C’ space-cruiser is considered the most luxurious star-liner ever built. Future spring-breakers on board are excited to be touring through space with some of the world’s elite. However, a sudden meteor storm smashes into the hull, and a deadly biological alien life form is let loose on the ship.  Seeking a suitable host, the retrovirus successfully merges with some the passengers, transforming them into seemingly invincible predators with the “touch of death”. As the ship is destroyed, the surviving passengers crash on a remote planet, and they learn that one of them is “infected”. They must quickly band together before it has a chance to slaughter them all.",7.082,/blREOd05hyvbiA3Qc6BqCJ7unvC.jpg,2017-09-18,Predator World,False,4.9,15
False,/4q4PeZzovaZ418KBARiuxDimm8p.jpg,"[16, 12, 10751, 35]",522887,en,Manou the Swift,"The little swift Manou grows up believing he's a seagull. Learning to fly he finds out he never will be. Shocked, he runs away from home. He meets birds of his own species and finds out who he really is. When both seagulls and swifts face a dangerous threat, Manou becomes the hero of the day.",7.08,/boUXx3KWFkhYe8OllT1VCfI2kpu.jpg,2019-01-25,Manou the Swift,False,6.7,58
